Datetime,Daymet-tmax:degC,Daymet-tmin:degC,Daymet-srad:W/m2,Daymet-vp:Pa,Daymet-swe:kg/m2,Daymet-prcp:mm,Daymet-dayl:s
1981-02-14,25.49,16.19,264.48,1567.29,0,0,39794.6
1981-02-15,25.53,15.66,284.58,1460.74,0,0,39880.8
1981-02-16,26.65,16.35,294.76,1485.47,0,0,39967.7
1981-02-17,27.82,17.68,292.25,1608.14,0,0,40055.3
1981-02-18,24.64,18.62,137.93,2144.27,0,4.71,40143.7
1981-02-19,28.03,17.01,332.28,1485.65,0,0,40232.7
1981-02-20,26.79,12.38,412.7,968.54,0,0,40322.4
1981-02-21,25.85,10.17,437.57,808.54,0,0,40412.7
1981-02-22,27.79,7.61,487.2,611.25,0,0,40503.6
1981-02-23,23.44,8.43,431.42,743.27,0,0,40595
1981-02-24,23.91,5.26,481.36,548.42,0,0,40687
1981-02-25,24.4,5.05,489.55,529.03,0,0,40779.6
1981-02-26,24.44,6.46,477.37,592.93,0,0,40872.6
1981-02-27,26.67,7.56,489.14,608.33,0,0,40966.1
1981-02-28,26.4,8.38,479.09,654.8,0,0,41060.1
1981-03-01,26.82,9.89,467.11,734.41,0,0,41154.5
1981-03-02,27.25,10.2,469.96,741.25,0,0,41249.3
1981-03-03,25.62,11.38,428.12,875.6,0,0,41344.5
1981-03-04,27.53,11.88,449.31,853.17,0,0,41440.1
1981-03-05,27.53,15.64,270.34,1500.62,0,4.31,41536
1981-03-06,26.71,10.84,455.88,830.08,0,0,41632.2
1981-03-07,26.34,8.46,489.05,671.53,0,0,41728.7
1981-03-08,26.47,11.26,450.53,859.68,0,0,41825.6
1981-03-09,26.03,14.06,283.53,1370.43,0,2.07,41922.6
1981-03-10,27.36,14.41,403.95,1149.95,0,0,42020
1981-03-11,23.09,11.21,388.96,992.05,0,0,42117.5
1981-03-12,24.61,10.02,332.66,992.91,0,2.21,42215.3
1981-03-13,23.19,12.5,265.56,1323.08,0,3.22,42313.2
1981-03-14,24.41,12.32,394.79,1084.36,0,0,42411.3
1981-03-15,26.97,8.9,505.03,712.61,0,0,42509.6
1981-03-16,25.54,12.98,297.08,1279.73,0,4.24,42607.9
1981-03-17,23.21,7.62,471.23,721.34,0,0,42706.4
1981-03-18,27.81,10.64,361.24,1003.75,0,6.05,42805
1981-03-19,22.3,13.94,281.3,1486.56,0,0,42903.7
1981-03-20,20.81,6.26,451.49,722.33,0,0,43002.4
1981-03-21,23.76,3.02,540.56,496.51,0,0,43101.1
1981-03-22,26.37,7.55,380.44,830.56,0,14.31,43199.9
1981-03-23,22.53,13.97,281.81,1562.24,0,0,43298.7
1981-03-24,20.14,6.93,426.56,845.49,0,0,43397.4
1981-03-25,23.73,6.49,501.99,728.67,0,0,43496.1
1981-03-26,24.72,9.75,461.19,942.58,0,0,43594.8
1981-03-27,26.94,12.09,457.53,1083.66,0,0,43693.3
1981-03-28,27.29,12.67,454.88,1124.79,0,0,43791.8
1981-03-29,27.62,14.29,428.41,1287.15,0,0,43890.2
1981-03-30,30.11,15.72,449.65,1347.65,0,0,43988.5
1981-03-31,31.95,18.3,428.47,1610.35,0,0,44086.6
1981-04-01,31.8,17.52,447.45,1494.04,0,0,44184.5
1981-04-02,28.55,17.53,374.52,1675.19,0,0,44282.3
1981-04-03,29.89,12.92,512.65,1030.16,0,0,44379.8
1981-04-04,30.1,16.5,441.48,1421.29,0,0,44477.2
1981-04-05,31.3,16.59,465.77,1370.29,0,0,44574.2
1981-04-06,27.34,16.24,388.21,1522.19,0,0,44671.1
1981-04-07,26.42,13.08,456.13,1144.87,0,0,44767.6
1981-04-08,28.14,14.55,457.57,1238.71,0,0,44863.8
1981-04-09,28.68,15.77,439.61,1363.71,0,0,44959.7
1981-04-10,28.7,15.86,437.87,1373.34,0,0,45055.3
1981-04-11,28.81,16.5,425.54,1450.37,0,0,45150.5
1981-04-12,29.52,16.43,443.71,1401.42,0,0,45245.3
1981-04-13,30.14,14.6,498.46,1150.77,0,0,45339.7
1981-04-14,30.4,15.19,493.25,1199.42,0,0,45433.7
1981-04-15,30.68,16.66,465.01,1364.86,0,0,45527.2
1981-04-16,28.52,18.75,258.22,2082.05,0,7.58,45620.2
1981-04-17,28.16,17.96,371.04,1763.6,0,0,45712.8
1981-04-18,29.82,16.75,449.32,1465.86,0,0,45804.8
1981-04-19,31.22,15.58,505.06,1253.25,0,0,45896.2
1981-04-20,31.3,16.64,487.77,1368.87,0,0,45987.1
1981-04-21,31.42,17.72,470.22,1454.31,0,0,46077.4
1981-04-22,31.94,17.31,487.5,1377.4,0,0,46167.1
1981-04-23,32.3,17.82,482.4,1426.92,0,0,46256.1
1981-04-24,32.68,16.87,516.68,1160.35,0,0,46344.5
1981-04-25,31.34,17.56,476.67,1303.34,0,0,46432.1
1981-04-26,30.12,18.08,435.43,1447.86,0,0,46519
1981-04-27,27.91,18.63,355.45,1715.99,0,0,46605.2
1981-04-28,30.31,18.51,433.37,1486.38,0,0,46690.6
1981-04-29,31.24,15.81,522.56,1078.9,0,0,46775.2
1981-04-30,32.3,16.83,519.43,1144.62,0,0,46858.9
1981-05-01,32.76,17.95,503.36,1254.91,0,0,46941.8
1981-05-02,31.63,19.08,449.16,1479.94,0,0,47023.8
1981-05-03,29.53,15.06,507.75,1062.5,0,0,47104.8
1981-05-04,29.01,13.32,542.94,693.6,0,0,47184.9
1981-05-05,30.98,13.01,576.2,615.65,0,0,47264
1981-05-06,32.53,14.8,566.47,690.86,0,0,47342.1
1981-05-07,31.85,19.34,331.17,1543.31,0,10.58,47419.2
1981-05-08,29.96,18.63,419.81,1386.41,0,0,47495.2
1981-05-09,32.08,15.28,546.85,867.71,0,0,47570
1981-05-10,33.95,17.54,547.13,757.85,0,0,47643.8
1981-05-11,33.63,16.78,552.85,720.08,0,0,47716.3
1981-05-12,31.5,15.76,536.17,671.59,0,0,47787.7
1981-05-13,32.21,14.65,564.95,622.16,0,0,47857.9
1981-05-14,32.87,16.68,540.37,714.79,0,0,47926.8
1981-05-15,33.45,17.73,529.58,767.46,0,0,47994.3
1981-05-16,33.48,16.22,552.66,693.15,0,0,48060.6
1981-05-17,34.54,18.22,530.85,793.11,0,0,48125.5
1981-05-18,34.11,19.38,496.22,856.85,0,0,48189.1
1981-05-19,34.94,18.07,538.47,785.35,0,0,48251.2
1981-05-20,33.15,20.17,332.63,1225.82,0,27.13,48311.8
1981-05-21,31.62,18.78,439.9,1279.24,0,0,48371
1981-05-22,30.15,15.72,486.57,975.43,0,0,48428.7
1981-05-23,30.22,15.72,488.31,970.05,0,0,48484.9
1981-05-24,31.33,15.97,505.88,940.17,0,0,48539.4
1981-05-25,31.6,16.73,492.95,1008.89,0,0,48592.4
1981-05-26,30.95,18.39,317.1,1586.59,0,17.71,48643.8
1981-05-27,31.66,21.02,264.97,2241.94,0,6.36,48693.5
1981-05-28,33.6,21.04,412.1,1832.52,0,0,48741.5
1981-05-29,33.65,18.74,475.41,1442.93,0,0,48787.8
1981-05-30,34.32,19.21,477.72,1473.01,0,0,48832.4
1981-05-31,34.31,20.7,321.57,2048.52,0,10.28,48875.2
1981-06-01,33.79,21.2,409.59,1956.77,0,0,48916.3
1981-06-02,33.11,21.61,381.42,2090.65,0,0,48955.5
1981-06-03,33.46,22.52,364.61,2254.76,0,0,48992.9
1981-06-04,32.7,22.65,251.67,2619.28,0,11.36,49028.4
1981-06-05,33.3,22.66,362.96,2344.77,0,0,49062.1
1981-06-06,34.01,23.06,270.49,2696.62,0,21.51,49093.8
1981-06-07,34.66,23.47,369.02,2607.47,0,0,49123.7
1981-06-08,32.05,22.87,236.96,2786.99,0,10.26,49151.6
1981-06-09,32.95,22.51,266.5,2726.1,0,5.17,49177.5
1981-06-10,34.14,22.87,282.87,2786.08,0,5.13,49201.5
1981-06-11,34.94,22.31,309.2,2683.59,0,9.54,49223.5
1981-06-12,33.87,21.87,412.23,2405.19,0,0,49243.5
1981-06-13,34.21,22.69,398.81,2555.25,0,0,49261.4
1981-06-14,34.22,21.62,432.9,2320.15,0,0,49277.4
1981-06-15,34.53,21.14,456.26,2175.94,0,0,49291.3
1981-06-16,36.04,19.59,515.98,1854.89,0,0,49303.2
1981-06-17,36.62,21.38,489.44,2079.78,0,0,49313
1981-06-18,34.89,22.81,421.67,2446.54,0,0,49320.8
1981-06-19,34.63,21.79,445.13,2248.33,0,0,49326.5
1981-06-20,33.98,22.19,306.82,2655.17,0,9.12,49330.1
1981-06-21,33.71,20.58,337.89,2309.26,0,8.26,49331.7
1981-06-22,32.76,21.07,425.1,2230.17,0,0,49331.1
1981-06-23,34.35,21.37,454.65,2193.22,0,0,49328.6
1981-06-24,34.03,21.78,320.82,2569.61,0,4.68,49323.9
1981-06-25,34.15,22.02,317.19,2638.49,0,5.16,49317.2
1981-06-26,33.7,21.06,447.43,2230.2,0,0,49308.4
1981-06-27,33.53,20.21,466.06,2083.18,0,0,49297.6
1981-06-28,33.29,20.64,331.2,2425.52,0,10.67,49284.7
1981-06-29,31.51,21.67,374.79,2543.49,0,0,49269.8
1981-06-30,32.07,20.28,436.47,2213.32,0,0,49252.8
1981-07-01,32.43,18.38,492.93,1873.84,0,0,49233.8
1981-07-02,32.13,19.86,448.43,2135.8,0,0,49212.8
1981-07-03,33.82,21.29,444.75,2325.14,0,0,49189.9
1981-07-04,34.14,21.49,444.4,2352.04,0,0,49164.9
1981-07-05,34.73,21.57,452.86,2341.84,0,0,49138
1981-07-06,34.96,22.31,436.56,2482.63,0,0,49109.1
1981-07-07,35.07,22.81,424.16,2585.39,0,0,49078.3
1981-07-08,35.57,22.6,438.24,2518.45,0,0,49045.6
1981-07-09,35.47,21.12,471.51,2238.1,0,0,49011
1981-07-10,35.5,21.93,450.7,2394.18,0,0,48974.6
1981-07-11,35.49,23,310.73,2809.14,0,9.22,48936.3
1981-07-12,35.22,21.52,452.87,2380.54,0,0,48896.2
1981-07-13,35.88,21.38,466.59,2329.45,0,0,48854.2
1981-07-14,36,22.13,449.46,2473.45,0,0,48810.5
1981-07-15,36.13,22.72,322.78,2760.29,0,3.82,48765.1
1981-07-16,36.71,23.27,436.08,2655.43,0,0,48717.9
1981-07-17,36.8,23.64,316.76,2918.08,0,29.13,48669.1
1981-07-18,34.9,22.56,310.41,2733.83,0,11.08,48618.6
1981-07-19,34.32,22.87,393.3,2787.03,0,0,48566.4
1981-07-20,34.62,22.79,402.6,2772.12,0,0,48512.6
1981-07-21,34.65,22.37,415.2,2702.49,0,0,48457.2
1981-07-22,33.7,22.24,298.65,2681.72,0,5.87,48400.3
1981-07-23,33.07,22.61,280.26,2742.72,0,9.09,48341.9
1981-07-24,33.42,20.81,432.81,2457.1,0,0,48282
1981-07-25,33.78,21.55,420.61,2570.38,0,0,48220.6
1981-07-26,33.44,23.06,369.99,2818.39,0,0,48157.8
1981-07-27,33.19,23.4,266.07,2877.47,0,3.5,48093.5
1981-07-28,33.52,23.1,374.38,2825.16,0,0,48027.9
1981-07-29,33.83,22.99,384.84,2805.84,0,0,47961
1981-07-30,33.76,22.1,409,2658.41,0,0,47892.8
1981-07-31,34.04,22.03,313.42,2647.99,0,44.56,47823.2
1981-08-01,33.94,21.87,420.53,2621.12,0,0,47752.5
1981-08-02,31.33,22.81,244.5,2776.91,0,11.5,47680.5
1981-08-03,32.21,21.63,293.48,2584.34,0,14.73,47607.4
1981-08-04,32.47,21.77,296.29,2605.95,0,12.36,47533.1
1981-08-05,32.9,22.1,297.43,2659.49,0,25.13,47457.6
1981-08-06,34.31,21.89,324.63,2625.69,0,26.84,47381.1
1981-08-07,34.6,22.34,427.01,2697.54,0,0,47303.5
1981-08-08,34.75,23.14,409.84,2831.66,0,0,47224.9
1981-08-09,34.91,22.76,424.05,2768.18,0,0,47145.3
1981-08-10,32.14,23.2,258.77,2843.01,0,14.09,47064.8
1981-08-11,32.82,22.58,289.81,2738.29,0,4.96,46983.2
1981-08-12,33.73,21.78,431.54,2607.97,0,0,46900.8
1981-08-13,32.89,22.41,297.57,2709.87,0,3.61,46817.5
1981-08-14,32.5,22.78,283.1,2770.9,0,7.07,46733.3
1981-08-15,32.77,23.3,370.05,2858.86,0,0,46648.4
1981-08-16,30.97,22.88,251.11,2787.31,0,17.49,46562.6
1981-08-17,29.47,23.13,206.97,2830.97,0,9.22,46476.1
1981-08-18,28.66,22.6,203.27,2740.78,0,22.63,46388.8
1981-08-19,28.84,23.02,197.34,2812.42,0,3.51,46300.8
1981-08-20,29.99,23.36,222.26,2870.83,0,19.03,46212.1
1981-08-21,29.64,21.87,260.33,2622.49,0,14.24,46122.7
1981-08-22,33.06,21.4,337.82,2548.11,0,12.98,46032.8
1981-08-23,33.62,22.16,441.48,2669.45,0,0,45942.2
1981-08-24,33.04,22.65,416.4,2749.75,0,0,45851
1981-08-25,32.7,22.72,304.44,2761.74,0,4.92,45759.2
1981-08-26,31.29,22.67,277.14,2753.27,0,10.72,45667
1981-08-27,32.68,22.29,313.52,2689.35,0,14.34,45574.2
1981-08-28,32.96,22.41,315.07,2710.24,0,20.84,45480.9
1981-08-29,33.7,23.13,415.56,2831.27,0,0,45387.2
1981-08-30,33.38,22.48,320.3,2720.78,0,10.48,45293
1981-08-31,32.34,22.51,302.54,2726.73,0,16.18,45198.4
1981-09-01,32.44,22.74,297.98,2764.5,0,9.4,45103.4
1981-09-02,33.25,22.86,411.76,2785.28,0,0,45008
1981-09-03,32.86,22.69,407.51,2755.87,0,0,44912.2
1981-09-04,32.44,22.47,403.68,2720.03,0,0,44816.2
1981-09-05,33.42,22.1,434.59,2658.22,0,0,44719.8
1981-09-06,33.27,22.71,415.41,2759.57,0,0,44623.1
1981-09-07,32.93,22.69,306.39,2756.52,0,8.39,44526.2
1981-09-08,32.66,21.93,423.94,2630.74,0,0,44428.9
1981-09-09,33.19,22.55,311.68,2732.16,0,17.91,44331.5
1981-09-10,32.24,21.25,322.05,2524.47,0,16.71,44233.8
1981-09-11,32.64,20.41,455.07,2397.11,0,0,44136
1981-09-12,32.44,21.55,422.68,2570.58,0,0,44038
1981-09-13,31.9,22.04,296.77,2649.96,0,22.42,43939.8
1981-09-14,32.83,21.79,420.22,2609.68,0,0,43841.5
1981-09-15,32.5,22.22,399.18,2678.92,0,0,43743
1981-09-16,33.7,22.17,314.79,2670.95,0,10.23,43644.5
1981-09-17,32.98,22.09,302.83,2656.63,0,27.38,43545.9
1981-09-18,30.62,21.97,260.01,2638.2,0,12.18,43447.2
1981-09-19,29.13,19.24,390.55,2228.74,0,0,43348.5
1981-09-20,30.69,19.32,418.92,2240.31,0,0,43249.7
1981-09-21,30.99,20.56,391.5,2420.01,0,0,43150.9
1981-09-22,31.65,22.78,255.83,2771.11,0,9.09,43052.2
1981-09-23,31.34,20.61,396.23,2426.24,0,0,42953.4
1981-09-24,31.4,20.17,406.48,2362.12,0,0,42854.8
1981-09-25,31.26,21.26,371.7,2526.38,0,0,42756.1
1981-09-26,30.51,21.21,354.38,2517.47,0,0,42657.6
1981-09-27,31.21,20.93,377.73,2475.78,0,0,42559.2
1981-09-28,31.06,21.05,369.58,2494.12,0,0,42460.8
1981-09-29,31.78,21.36,375.79,2540.99,0,0,42362.7
1981-09-30,31.44,21.61,359.75,2580.07,0,0,42264.6
1981-10-01,31.13,21.95,341.13,2634.52,0,0,42166.8
1981-10-02,31.98,20.27,400.98,2376.98,0,0,42069.1
1981-10-03,32.24,19.28,422.77,2235.26,0,0,41971.7
1981-10-04,31.65,20.9,373.82,2471.01,0,0,41874.5
1981-10-05,30.06,20.54,347.85,2417.17,0,0,41777.5
1981-10-06,31.95,19,417.56,2196,0,0,41680.8
1981-10-07,32.14,19.69,403.32,2293.13,0,0,41584.4
1981-10-08,32.7,20.39,394.46,2393.82,0,0,41488.4
1981-10-09,32.8,20.28,395.18,2378.59,0,0,41392.6
1981-10-10,33.35,20.48,396.16,2407.36,0,0,41297.2
1981-10-11,33.19,20.38,393.54,2392.84,0,0,41202.2
1981-10-12,30.88,20.39,351.71,2394.37,0,0,41107.6
1981-10-13,29.64,18.97,269.92,2192.01,0,2.43,41013.4
1981-10-14,29.43,19.51,340.3,2266.57,0,0,40919.7
1981-10-15,28.89,18.33,357.15,2106.28,0,0,40826.4
1981-10-16,27.91,14.98,410.02,1701.74,0,0,40733.6
1981-10-17,29.47,14.56,431.91,1656.93,0,0,40641.3
1981-10-18,29.83,16.05,408.25,1822.57,0,0,40549.6
1981-10-19,26.64,16.6,338.8,1888.52,0,0,40458.4
1981-10-20,28.65,13.99,420.98,1596.52,0,0,40367.8
1981-10-21,30.09,15.76,405.79,1789.82,0,0,40277.8
1981-10-22,30.48,17.91,368.57,2051.14,0,0,40188.5
1981-10-23,30.96,18.58,359.84,2140,0,0,40099.8
1981-10-24,30.59,20.01,320.09,2338.33,0,0,40011.8
1981-10-25,30.37,20.15,310.21,2358.66,0,0,39924.5
1981-10-26,31.96,19.99,339.76,2335.45,0,0,39838
1981-10-27,31.14,21.4,290.31,2548.34,0,0,39752.2
1981-10-28,30.33,20.93,283.63,2474.8,0,0,39667.2
1981-10-29,30.94,20.56,303.86,2420.15,0,0,39583
1981-10-30,30.03,21.01,204.25,2487.48,0,4.74,39499.7
1981-10-31,28.7,20.55,189.19,2418.01,0,6.79,39417.3
1981-11-01,28.27,19.6,201.63,2279.47,0,3.62,39335.8
1981-11-02,28.52,19.06,289.18,2204.33,0,0,39255.2
1981-11-03,29.55,18.91,233.59,2184.21,0,6.21,39175.6
1981-11-04,28.69,19.97,199.65,2332.66,0,25.89,39097
1981-11-05,29.54,21.39,186.53,2546.22,0,7.73,39019.4
1981-11-06,26.87,19.01,251.41,2198.07,0,0,38942.9
1981-11-07,25.02,12.47,363.84,1446.29,0,0,38867.4
1981-11-08,26.94,10.31,408.79,1252.71,0,0,38793.1
1981-11-09,26.93,13.82,271.02,1579.12,0,3.39,38720
1981-11-10,27.62,17.39,226.85,1985.67,0,4.36,38648
1981-11-11,27.55,17.81,289.73,2038.9,0,0,38577.2
1981-11-12,25.47,14.21,328.41,1619.54,0,0,38507.7
1981-11-13,25.26,12.93,346.32,1489.65,0,0,38439.4
1981-11-14,24.53,12.05,348.28,1406.73,0,0,38372.5
1981-11-15,24,8.67,386.99,1122.23,0,0,38306.9
1981-11-16,25.11,6.24,413.01,950.67,0,0,38242.7
1981-11-17,24.49,10.45,364.36,1264.94,0,0,38179.8
1981-11-18,23.68,7.39,389.16,1028.4,0,0,38118.4
1981-11-19,25.59,5.98,407.92,933.66,0,0,38058.5
1981-11-20,27.08,7.68,400.33,1048.93,0,0,38000.1
1981-11-21,20.53,7.39,346.54,1028.5,0,0,37943.1
1981-11-22,21.91,2.86,404.07,750.28,0,0,37887.8
1981-11-23,24.34,4.18,402.77,823.53,0,0,37834
1981-11-24,27.01,7.69,386.61,1050.18,0,0,37781.8
1981-11-25,23.83,8.52,351.66,1111,0,0,37731.2
1981-11-26,26.24,9.88,354.71,1217.4,0,0,37682.4
1981-11-27,26.79,12.34,325.1,1433.82,0,0,37635.2
1981-11-28,27.19,11.42,338.57,1349.25,0,0,37589.8
1981-11-29,27.44,12.59,322.28,1456.88,0,0,37546
1981-11-30,27.55,14.24,295.07,1622.9,0,0,37504.1
1981-12-01,28.88,14.47,304.93,1646.86,0,0,37464
1981-12-02,29.65,17.58,262.05,2008.75,0,0,37425.7
1981-12-03,23.04,14.95,197.3,1698.64,0,0,37389.2
1981-12-04,24.05,9.62,313.52,1196.46,0,0,37354.6
1981-12-05,19.2,5.99,301.71,933.84,0,0,37321.9
1981-12-06,21.33,5.25,334.85,887.15,0,0,37291.1
1981-12-07,24.28,8.12,327.79,1080.75,0,0,37262.2
1981-12-08,24.08,7.64,330.85,1046.44,0,0,37235.3
1981-12-09,21.6,8.67,285.14,1122.01,0,0,37210.3
1981-12-10,16.98,4.23,288.44,826.19,0,0,37187.3
1981-12-11,15.47,-0.82,338.31,575.06,0,0,37166.3
1981-12-12,19.64,0.07,362.9,613.74,0,0,37147.3
1981-12-13,23.66,6.29,332.44,953.7,0,0,37130.3
1981-12-14,26.4,11.43,294.62,1349.56,0,0,37115.4
1981-12-15,22.85,13.89,148.25,1586.5,0,3.05,37102.5
1981-12-16,19,7.16,263.72,1012.22,0,0,37091.7
1981-12-17,24.6,7.76,327.74,978.57,0,0,37082.9
1981-12-18,23,10,277.85,1151.96,0,0,37076.1
1981-12-19,12.49,1.7,256.24,690.24,0,0,37071.5
1981-12-20,14.55,-1.61,339.66,509.2,0,0,37068.9
1981-12-21,21.44,0.53,374.09,537.11,0,0,37068.3
1981-12-22,25.97,5.89,363.06,711.91,0,0,37069.9
1981-12-23,28.26,12.9,308.6,1218.92,0,0,37073.5
1981-12-24,28.21,14.42,287.26,1392.42,0,0,37079.2
1981-12-25,28.96,17.5,244.94,1807.06,0,0,37086.9
1981-12-26,29.08,19.08,217.15,2085.23,0,0,37096.7
1981-12-27,29.16,17.4,254.47,1765.36,0,0,37108.6
1981-12-28,29.36,17.89,250.24,1830.55,0,0,37122.5
1981-12-29,27.63,17.72,225.04,1902.71,0,0,37138.4
1981-12-30,26.92,18.77,188.72,2159.02,0,0,37156.4
1981-12-31,28.39,18.23,233.37,1929.4,0,0,37176.4
1982-01-01,29.18,17.6,245.39,2011.27,0,0,37198.4
1982-01-02,29.16,18.01,237.93,2064.24,0,0,37222.4
1982-01-03,28.92,17.98,235.28,2059.95,0,0,37248.4
1982-01-04,28.73,18.91,160.49,2184.3,0,3.62,37276.3
1982-01-05,23.62,11.56,271.65,1361.91,0,0,37306.1
1982-01-06,27.79,11.28,333.61,1174.73,0,0,37337.9
1982-01-07,28,13.38,307.87,1390.58,0,0,37371.5
1982-01-08,27.92,13.22,310,1372.73,0,0,37407
1982-01-09,22.67,14.53,195.34,1653.52,0,0,37444.4
1982-01-10,16.94,4.57,294.18,836.83,0,0,37483.6
1982-01-11,9.34,3.43,159.48,781.18,0,0,37524.7
1982-01-12,16.58,-5.45,406.02,364.16,0,0,37567.5
1982-01-13,25.72,1.49,409.22,553.63,0,0,37612.1
1982-01-14,24.11,10.33,231.44,1254.75,0,12.49,37658.4
1982-01-15,14.81,0.72,331.68,643.34,0,0,37706.4
1982-01-16,20.92,0.79,394.09,587.93,0,0,37756.1
1982-01-17,23.15,6.66,355.62,905.05,0,0,37807.4
1982-01-18,25.78,7.6,372.03,931.32,0,0,37860.4
1982-01-19,26,8.4,366.77,986.93,0,0,37915
1982-01-20,27,10.35,354.68,1131.67,0,0,37971.2
1982-01-21,27.08,10.99,348.54,1187.94,0,0,38028.8
1982-01-22,27.54,11.62,349.35,1159.82,0,0,38088
1982-01-23,28.29,13.35,334.61,1316.81,0,0,38148.7
1982-01-24,23.78,14.88,224.24,1691.13,0,0,38210.8
1982-01-25,25.55,8.13,378.68,894.1,0,0,38274.3
1982-01-26,21.53,9.97,292.08,1158.55,0,0,38339.2
1982-01-27,20.39,4.78,368.06,748.92,0,0,38405.5
1982-01-28,23.15,6.25,382.87,794.63,0,0,38473.1
1982-01-29,24.17,8.84,361.15,965.01,0,0,38542
1982-01-30,25.19,12.15,321.2,1255.3,0,0,38612.1
1982-01-31,28.83,13.74,258.1,1491.62,0,3.87,38683.5
1982-02-01,26.43,16.18,193.47,1837.84,0,15.47,38756.1
1982-02-02,28.41,17.84,265.2,1839.18,0,0,38829.8
1982-02-03,29.47,17.49,218.42,1857.22,0,2.47,38904.7
1982-02-04,28.59,16.92,297.1,1504.73,0,0,38980.7
1982-02-05,29.73,18.86,279.31,1742.69,0,0,39057.7
1982-02-06,29.38,17.72,302.11,1555.29,0,0,39135.8
1982-02-07,26.13,18.31,216.06,1926.7,0,0,39214.9
1982-02-08,27.48,17.17,206.2,1817.57,0,8.06,39295
1982-02-09,30.02,17.55,237.68,1823.17,0,3.63,39376.1
1982-02-10,29.98,19.22,282.18,1914.86,0,0,39458.1
1982-02-11,27.71,16.62,304.67,1588.01,0,0,39540.9
1982-02-12,30.25,16.42,364.81,1399.08,0,0,39624.7
1982-02-13,25.12,17.39,230.91,1890.1,0,0,39709.2
1982-02-14,25.47,11.1,394.64,977.88,0,0,39794.6
1982-02-15,28.73,14.65,387.04,1212.44,0,0,39880.8
1982-02-16,30.52,18.77,336.48,1687.11,0,0,39967.7
1982-02-17,25.89,18.41,176.21,2116.33,0,18.58,40055.3
1982-02-18,26.78,16.21,328.05,1650.42,0,0,40143.7
1982-02-19,27.28,12.99,411.78,1202.36,0,0,40232.7
1982-02-20,26.96,11.89,428.77,1096.64,0,0,40322.4
1982-02-21,25.79,12.83,293.91,1394.92,0,5.62,40412.7
1982-02-22,22.55,11.11,375.2,1175.62,0,0,40503.6
1982-02-23,23.56,5.76,477.77,725.35,0,0,40595
1982-02-24,27.24,5.3,505.72,659.29,0,0,40687
1982-02-25,26.53,7.69,483.64,799.37,0,0,40779.6
1982-02-26,27.52,10.74,459.71,991.04,0,0,40872.6
1982-02-27,29.14,12.56,455.56,1107.42,0,0,40966.1
1982-02-28,29.05,15.82,399.64,1466.09,0,0,41060.1
1982-03-01,21.76,14.36,261.28,1635.36,0,0,41154.5
1982-03-02,21.31,9.39,400.4,1013.47,0,0,41249.3
1982-03-03,26.53,8.77,362.52,986.12,0,5,41344.5
1982-03-04,29.89,13.98,334.55,1438.69,0,3.31,41440.1
1982-03-05,30.32,17.24,292.63,1878.34,0,27.49,41536
1982-03-06,28.27,17.99,247.36,2062.15,0,11.85,41632.2
1982-03-07,25.1,17.76,191.3,2031.36,0,33.08,41728.7
1982-03-08,19.95,8.02,404.75,1073.55,0,0,41825.6
1982-03-09,24.43,8.15,474.5,1063.36,0,0,41922.6
1982-03-10,25.61,11.85,425.8,1387.66,0,0,42020
1982-03-11,27.55,14.58,302.51,1658.96,0,2.59,42117.5
1982-03-12,29.28,15.53,413.64,1762.98,0,0,42215.3
1982-03-13,30.22,16.15,417.16,1810.2,0,0,42313.2
1982-03-14,29.54,16.7,394.58,1900.65,0,0,42411.3
1982-03-15,30.85,15.16,447.4,1654.88,0,0,42509.6
1982-03-16,30.59,16.71,413.49,1873.72,0,0,42607.9
1982-03-17,30.76,16.22,429.44,1775.8,0,0,42706.4
1982-03-18,31.3,16.61,430.58,1813.19,0,0,42805
1982-03-19,31.12,18.02,393.54,2039.16,0,0,42903.7
1982-03-20,31.93,17.31,424.73,1895.88,0,0,43002.4
1982-03-21,31.63,17.45,417.94,1924.01,0,0,43101.1
1982-03-22,31.92,17.66,420.64,1940.68,0,0,43199.9
1982-03-23,31.24,18.24,295.53,2094.79,0,15.28,43298.7
1982-03-24,31.47,17.12,424.34,1927.34,0,0,43397.4
1982-03-25,29.53,17.99,276.93,2062.02,0,4.95,43496.1
1982-03-26,28.32,17.1,373.26,1948.63,0,0,43594.8
1982-03-27,26.84,14.18,421.7,1616.82,0,0,43693.3
1982-03-28,22.4,15.72,192.6,1785.14,0,69.02,43791.8
1982-03-29,23.75,15.78,229.7,1791.64,0,8.49,43890.2
1982-03-30,25.56,16.29,261.05,1851.19,0,2.52,43988.5
1982-03-31,28.02,16.61,401.22,1889.07,0,0,44086.6
1982-04-01,28.04,16.82,397.26,1915.19,0,0,44184.5
1982-04-02,28.92,15.09,462.16,1714,0,0,44282.3
1982-04-03,30.14,15.79,469.54,1793.3,0,0,44379.8
1982-04-04,29.63,17.95,410.52,2057.09,0,0,44477.2
1982-04-05,31.66,16.74,474.17,1904.77,0,0,44574.2
1982-04-06,31.72,18.97,423.72,2191.51,0,0,44671.1
1982-04-07,27.8,12.64,493.97,1462.13,0,0,44767.6
1982-04-08,29.1,15.06,467.99,1711.01,0,0,44863.8
1982-04-09,31.73,19.03,425.18,2200.73,0,0,44959.7
1982-04-10,28.72,19.3,261.18,2237.2,0,12.97,45055.3
